T_g_190,s_m_190,New Temp,Humidity,
4.6,0.129,24.6,,
4.5,0.133,24.5,,
4.5,0.133,24.5,,
4.5,0.131,24.5,,
4.6,0.133,24.6,,
4.5,0.133,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.6,0.129,24.6,,
4.5,0.133,24.5,,
4.5,0.133,24.5,,
4.5,0.133,24.5,,
4.6,0.133,24.6,,
4.5,0.132,24.5,,
4.5,0.133,24.5,,
4.5,0.133,24.5,,
4.5,0.133,24.5,,
4.5,0.131,24.5,,
4.5,0.128,24.5,,
4.5,0.133,24.5,,
4.5,0.131,24.5,,
4.5,0.133,24.5,,
4.5,0.133,24.5,,
4.6,0.133,24.6,,
4.5,0.131,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.131,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.134,24.5,,
4.5,0.131,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.136,24.5,,
4.5,0.128,24.5,,
4.5,0.128,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.129,24.5,,
4.5,0.134,24.5,,
4.5,0.131,24.5,,
4.5,0.134,24.5,,
4.5,0.128,24.5,,
4.5,0.134,24.5,,
4.5,0.136,24.5,,
4.5,0.131,24.5,,
4.5,0.127,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.131,24.5,,
4.5,0.127,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.131,24.5,,
4.5,0.134,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.132,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.129,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.132,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.131,24.5,,
4.5,0.129,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.129,24.5,,
4.5,0.132,24.5,,
4.5,0.129,24.5,,
4.5,0.131,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.131,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.131,24.5,,
4.5,0.132,24.5,,
4.5,0.129,24.5,,
4.5,0.131,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.129,24.5,,
4.5,0.132,24.5,,
4.5,0.129,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.134,24.5,,
4.5,0.132,24.5,,
4.5,0.134,24.5,,
4.5,0.132,24.5,,
4.5,0.134,24.5,,
4.5,0.13,24.5,,
4.5,0.134,24.5,,
4.5,0.135,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.134,24.5,,
4.5,0.132,24.5,,
4.5,0.134,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.137,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.137,24.5,,
4.5,0.13,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.13,24.5,,
4.5,0.132,24.5,,
4.5,0.135,24.5,,
4.5,0.137,24.5,,
4.5,0.13,24.5,,
4.5,0.13,24.5,,
4.5,0.13,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.13,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.135,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.132,24.5,,
4.5,0.13,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.137,24.5,,
4.5,0.134,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.13,24.5,,
4.5,0.135,24.5,,
4.5,0.132,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.134,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.127,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.6,0.135,24.6,,
4.5,0.13,24.5,,
4.5,0.135,24.5,,
4.6,0.135,24.6,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.132,24.5,,
4.6,0.135,24.6,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.135,24.5,,
4.5,0.133,24.5,,
4.5,0.135,24.5,,
4.5,0.133,24.5,,
4.5,0.133,24.5,,
4.6,0.135,24.6,,
4.5,0.133,24.5,,
4.5,0.133,24.5,,
4.6,0.132,24.6,,
4.5,0.133,24.5,,
4.5,0.133,24.5,,
4.6,0.132,24.6,,
4.6,0.137,24.6,,
4.6,0.137,24.6,,
4.6,0.13,24.6,,
4.6,0.137,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.5,0.137,24.5,,
4.5,0.137,24.5,,
4.6,0.135,24.6,,
4.6,0.137,24.6,,
4.6,0.133,24.6,,
4.6,0.132,24.6,,
4.5,0.137,24.5,,
4.6,0.131,24.6,,
4.5,0.137,24.5,,
4.6,0.133,24.6,,
4.6,0.137,24.6,,
4.6,0.131,24.6,,
4.6,0.137,24.6,,
4.6,0.137,24.6,,
4.6,0.135,24.6,,
4.5,0.135,24.5,,
4.6,0.137,24.6,,
4.6,0.135,24.6,,
4.6,0.137,24.6,,
4.5,0.133,24.5,,
4.6,0.137,24.6,,
4.6,0.137,24.6,,
4.6,0.131,24.6,,
4.6,0.137,24.6,,
4.5,0.135,24.5,,
4.6,0.137,24.6,,
4.6,0.137,24.6,,
4.6,0.133,24.6,,
4.6,0.135,24.6,,
4.6,0.137,24.6,,
4.6,0.137,24.6,,
4.6,0.135,24.6,,
4.6,0.137,24.6,,
4.6,0.136,24.6,,
4.6,0.137,24.6,,
4.6,0.136,24.6,,
4.6,0.133,24.6,,
4.6,0.136,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.136,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.5,0.136,24.5,,
4.6,0.136,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.136,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.137,24.6,,
4.6,0.133,24.6,,
4.6,0.136,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.131,24.6,,
4.6,0.133,24.6,,
4.6,0.136,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.133,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.6,0.136,24.6,,
4.6,0.131,24.6,,
4.6,0.136,24.6,,
4.6,0.133,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.6,0.136,24.6,,
4.7,0.133,24.7,,
4.6,0.131,24.6,,
4.6,0.133,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.6,0.138,24.6,,
4.6,0.136,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.6,0.136,24.6,,
4.6,0.136,24.6,,
4.6,0.131,24.6,,
4.6,0.131,24.6,,
4.6,0.136,24.6,,
4.6,0.136,24.6,,
4.6,0.131,24.6,,
4.6,0.136,24.6,,
4.6,0.129,24.6,,
4.6,0.129,24.6,,
4.6,0.134,24.6,,
4.6,0.136,24.6,,
4.7,0.136,24.7,,
4.6,0.134,24.6,,
4.6,0.136,24.6,,
4.6,0.134,24.6,,
4.6,0.136,24.6,,
4.6,0.136,24.6,,
4.7,0.136,24.7,,
4.6,0.136,24.6,,
4.7,0.134,24.7,,
4.6,0.134,24.6,,
4.6,0.136,24.6,,
4.6,0.136,24.6,,
4.6,0.136,24.6,,
4.6,0.136,24.6,,
4.6,0.136,24.6,,
4.6,0.136,24.6,,
4.6,0.136,24.6,,
4.7,0.134,24.7,,
4.6,0.136,24.6,,
4.7,0.136,24.7,,
4.7,0.134,24.7,,
4.6,0.136,24.6,,
4.6,0.134,24.6,,
4.6,0.134,24.6,,
4.6,0.134,24.6,,
4.6,0.134,24.6,,
4.6,0.134,24.6,,
4.7,0.134,24.7,,
4.6,0.134,24.6,,
4.6,0.132,24.6,,
4.6,0.134,24.6,,
4.6,0.134,24.6,,
4.6,0.134,24.6,,
4.6,0.132,24.6,,
4.6,0.134,24.6,,
4.7,0.134,24.7,,
4.6,0.139,24.6,,
4.6,0.134,24.6,,
4.7,0.134,24.7,,
4.6,0.134,24.6,,
4.7,0.136,24.7,,
4.7,0.134,24.7,,
4.7,0.138,24.7,,
4.7,0.139,24.7,,
4.7,0.134,24.7,,
4.7,0.138,24.7,,
4.6,0.136,24.6,,
4.6,0.132,24.6,,
4.6,0.138,24.6,,
4.7,0.136,24.7,,
4.6,0.132,24.6,,
4.6,0.132,24.6,,
4.6,0.139,24.6,,
4.6,0.139,24.6,,
4.7,0.139,24.7,,
4.7,0.136,24.7,,
4.7,0.136,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.136,24.7,,
4.6,0.134,24.6,,
4.6,0.134,24.6,,
4.7,0.136,24.7,,
4.6,0.139,24.6,,
4.7,0.132,24.7,,
4.7,0.136,24.7,,
4.7,0.139,24.7,,
4.7,0.136,24.7,,
4.7,0.136,24.7,,
4.6,0.137,24.6,,
4.7,0.136,24.7,,
4.7,0.136,24.7,,
4.7,0.136,24.7,,
4.6,0.136,24.6,,
4.6,0.134,24.6,,
4.7,0.136,24.7,,
4.6,0.134,24.6,,
4.6,0.134,24.6,,
4.7,0.136,24.7,,
4.6,0.134,24.6,,
4.7,0.136,24.7,,
4.6,0.134,24.6,,
4.7,0.136,24.7,,
4.7,0.134,24.7,,
4.6,0.134,24.6,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.6,0.137,24.6,,
4.6,0.134,24.6,,
4.7,0.136,24.7,,
4.6,0.134,24.6,,
4.7,0.136,24.7,,
4.7,0.137,24.7,,
4.7,0.137,24.7,,
4.7,0.136,24.7,,
4.7,0.136,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.6,0.134,24.6,,
4.7,0.134,24.7,,
4.7,0.136,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.136,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.134,24.7,,
4.7,0.139,24.7,,
4.7,0.132,24.7,,
4.7,0.137,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.7,0.137,24.7,,
4.7,0.133,24.7,,
4.7,0.137,24.7,,
4.7,0.139,24.7,,
4.7,0.137,24.7,,
4.7,0.137,24.7,,
4.7,0.139,24.7,,
4.7,0.139,24.7,,
4.8,0.139,24.8,,
4.7,0.137,24.7,,
4.8,0.137,24.8,,
4.7,0.137,24.7,,
4.7,0.137,24.7,,
4.7,0.137,24.7,,
4.7,0.137,24.7,,
4.7,0.129,24.7,,
4.7,0.137,24.7,,
4.8,0.137,24.8,,
4.7,0.137,24.7,,
4.7,0.137,24.7,,
4.7,0.137,24.7,,
4.7,0.137,24.7,,
4.8,0.137,24.8,,
4.8,0.132,24.8,,
4.7,0.137,24.7,,
4.7,0.137,24.7,,
4.7,0.137,24.7,,
4.8,0.137,24.8,,
4.8,0.132,24.8,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.135,24.8,,
4.8,0.137,24.8,,
4.7,0.137,24.7,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.135,24.8,,
4.8,0.132,24.8,,
4.7,0.137,24.7,,
4.8,0.135,24.8,,
4.8,0.132,24.8,,
4.8,0.132,24.8,,
4.8,0.139,24.8,,
4.8,0.137,24.8,,
4.8,0.135,24.8,,
4.8,0.135,24.8,,
4.8,0.135,24.8,,
4.8,0.137,24.8,,
4.8,0.142,24.8,,
4.8,0.135,24.8,,
4.8,0.135,24.8,,
4.8,0.137,24.8,,
4.8,0.139,24.8,,
4.8,0.142,24.8,,
4.8,0.14,24.8,,
4.8,0.14,24.8,,
4.8,0.142,24.8,,
4.8,0.135,24.8,,
4.8,0.14,24.8,,
4.8,0.135,24.8,,
4.8,0.132,24.8,,
4.8,0.137,24.8,,
4.8,0.139,24.8,,
4.9,0.137,24.9,,
4.8,0.14,24.8,,
4.8,0.14,24.8,,
4.8,0.14,24.8,,
4.8,0.137,24.8,,
4.8,0.14,24.8,,
4.8,0.137,24.8,,
4.8,0.135,24.8,,
4.8,0.14,24.8,,
4.8,0.14,24.8,,
4.8,0.14,24.8,,
4.8,0.137,24.8,,
4.8,0.137,24.8,,
4.8,0.133,24.8,,
4.8,0.137,24.8,,
4.9,0.14,24.9,,
4.8,0.137,24.8,,
4.9,0.14,24.9,,
4.9,0.135,24.9,,
4.9,0.135,24.9,,
4.9,0.137,24.9,,
4.9,0.137,24.9,,
4.8,0.137,24.8,,
4.9,0.135,24.9,,
4.9,0.135,24.9,,
4.8,0.135,24.8,,
4.9,0.137,24.9,,
4.9,0.135,24.9,,
4.9,0.137,24.9,,
4.9,0.137,24.9,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
4.9,0.135,24.9,,
4.8,0.136,24.8,,
4.9,0.135,24.9,,
4.8,0.136,24.8,,
4.9,0.136,24.9,,
4.9,0.133,24.9,,
4.8,0.136,24.8,,
4.9,0.133,24.9,,
4.9,0.136,24.9,,
4.9,0.133,24.9,,
4.9,0.133,24.9,,
4.8,0.136,24.8,,
4.9,0.136,24.9,,
4.9,0.133,24.9,,
4.9,0.138,24.9,,
4.9,0.138,24.9,,
4.9,0.14,24.9,,
4.9,0.138,24.9,,
4.8,0.14,24.8,,
4.9,0.133,24.9,,
4.9,0.133,24.9,,
4.9,0.14,24.9,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
4.9,0.14,24.9,,
4.9,0.133,24.9,,
4.9,0.133,24.9,,
4.9,0.14,24.9,,
4.9,0.138,24.9,,
4.9,0.14,24.9,,
4.9,0.14,24.9,,
4.9,0.138,24.9,,
4.9,0.138,24.9,,
4.9,0.133,24.9,,
4.9,0.138,24.9,,
4.9,0.136,24.9,,
4.9,0.138,24.9,,
4.9,0.138,24.9,,
4.9,0.136,24.9,,
4.9,0.138,24.9,,
4.9,0.138,24.9,,
4.9,0.138,24.9,,
4.9,0.138,24.9,,
4.9,0.133,24.9,,
4.9,0.138,24.9,,
5,0.133,25,,
4.9,0.136,24.9,,
4.9,0.138,24.9,,
5,0.138,25,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
5,0.138,25,,
4.9,0.136,24.9,,
5,0.136,25,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
4.9,0.136,24.9,,
5,0.136,25,,
5,0.136,25,,
4.9,0.138,24.9,,
5,0.136,25,,
5,0.136,25,,
4.9,0.136,24.9,,
5,0.136,25,,
4.9,0.136,24.9,,
5,0.138,25,,
5,0.136,25,,
5,0.136,25,,
4.9,0.138,24.9,,
5,0.136,25,,
5,0.136,25,,
5,0.136,25,,
4.9,0.136,24.9,,
5,0.14,25,,
5,0.136,25,,
5,0.136,25,,
5,0.14,25,,
5,0.139,25,,
5,0.14,25,,
5,0.134,25,,
5,0.136,25,,
5,0.139,25,,
4.9,0.139,24.9,,
5,0.139,25,,
5,0.139,25,,
4.9,0.134,24.9,,
5,0.14,25,,
5,0.134,25,,
5.1,0.139,25.1,,
5,0.139,25,,
5,0.139,25,,
5,0.139,25,,
5,0.139,25,,
5.1,0.139,25.1,,
5,0.139,25,,
5,0.139,25,,
5,0.139,25,,
5,0.129,25,,
5.1,0.139,25.1,,
5,0.139,25,,
5,0.139,25,,
5,0.139,25,,
5.1,0.139,25.1,,
5.1,0.139,25.1,,
5,0.139,25,,
5,0.137,25,,
5,0.139,25,,
5,0.139,25,,
5,0.139,25,,
5,0.139,25,,
5.1,0.139,25.1,,
5.1,0.139,25.1,,
5.1,0.139,25.1,,
5,0.132,25,,
5,0.137,25,,
5.1,0.137,25.1,,
5,0.139,25,,
5,0.137,25,,
5.1,0.137,25.1,,
5.1,0.137,25.1,,
5.1,0.136,25.1,,
5.1,0.137,25.1,,
5.1,0.137,25.1,,
5.1,0.136,25.1,,
5.1,0.136,25.1,,
5.1,0.137,25.1,,
5.1,0.137,25.1,,
5,0.137,25,,
5.1,0.132,25.1,,
5.1,0.132,25.1,,
5.1,0.141,25.1,,
5.1,0.141,25.1,,
5.1,0.141,25.1,,
5.1,0.134,25.1,,
5.1,0.141,25.1,,
5,0.141,25,,
5.1,0.141,25.1,,
5.1,0.137,25.1,,
5.1,0.141,25.1,,
5.1,0.141,25.1,,
5.1,0.141,25.1,,
5.1,0.141,25.1,,
5.1,0.141,25.1,,
5.1,0.139,25.1,,
5.1,0.141,25.1,,
5.1,0.141,25.1,,
5.1,0.14,25.1,,
5.1,0.14,25.1,,
5.1,0.14,25.1,,
5.1,0.14,25.1,,
5.1,0.14,25.1,,
5.1,0.139,25.1,,
5.1,0.14,25.1,,
5.1,0.14,25.1,,
5.2,0.137,25.2,,
5.1,0.137,25.1,,
5.1,0.135,25.1,,
5.2,0.137,25.2,,
5.2,0.14,25.2,,
5.1,0.14,25.1,,
5.1,0.137,25.1,,
5.2,0.14,25.2,,
5.2,0.14,25.2,,
5.1,0.14,25.1,,
5.2,0.137,25.2,,
5.2,0.14,25.2,,
5.1,0.14,25.1,,
5.2,0.137,25.2,,
5.2,0.14,25.2,,
5.2,0.137,25.2,,
5.2,0.137,25.2,,
5.2,0.144,25.2,,
5.2,0.14,25.2,,
5.2,0.135,25.2,,
5.2,0.14,25.2,,
5.2,0.135,25.2,,
5.2,0.138,25.2,,
5.2,0.144,25.2,,
5.2,0.142,25.2,,
5.2,0.139,25.2,,
5.2,0.14,25.2,,
5.2,0.135,25.2,,
5.2,0.137,25.2,,
5.2,0.135,25.2,,
5.3,0.135,25.3,,
5.2,0.142,25.2,,
5.2,0.14,25.2,,
5.2,0.14,25.2,,
5.3,0.142,25.3,,
5.3,0.14,25.3,,
5.3,0.14,25.3,,
5.3,0.137,25.3,,
5.2,0.14,25.2,,
5.2,0.14,25.2,,
5.3,0.14,25.3,,
5.3,0.142,25.3,,
5.3,0.137,25.3,,
5.3,0.14,25.3,,
5.2,0.14,25.2,,
5.3,0.14,25.3,,
5.3,0.14,25.3,,
5.3,0.14,25.3,,
5.3,0.14,25.3,,
5.3,0.137,25.3,,
5.3,0.137,25.3,,
5.3,0.138,25.3,,
5.3,0.138,25.3,,
5.3,0.137,25.3,,
5.3,0.14,25.3,,
5.3,0.14,25.3,,
5.3,0.14,25.3,,
5.3,0.14,25.3,,
5.3,0.138,25.3,,
5.3,0.138,25.3,,
5.3,0.138,25.3,,
5.3,0.14,25.3,,
5.3,0.138,25.3,,
5.3,0.137,25.3,,
5.3,0.136,25.3,,
5.3,0.138,25.3,,
5.3,0.138,25.3,,
5.4,0.136,25.4,,
5.4,0.138,25.4,,
5.3,0.138,25.3,,
5.3,0.138,25.3,,
5.3,0.143,25.3,,
5.4,0.143,25.4,,
5.4,0.136,25.4,,
5.4,0.143,25.4,,
5.4,0.138,25.4,,
5.4,0.136,25.4,,
5.4,0.138,25.4,,
5.4,0.138,25.4,,
5.4,0.143,25.4,,
5.4,0.138,25.4,,
5.4,0.133,25.4,,
5.4,0.143,25.4,,
5.4,0.14,25.4,,
5.4,0.141,25.4,,
5.4,0.14,25.4,,
5.4,0.14,25.4,,
5.4,0.141,25.4,,
5.4,0.14,25.4,,
5.4,0.141,25.4,,
5.4,0.14,25.4,,
5.5,0.138,25.5,,
5.4,0.141,25.4,,
5.5,0.133,25.5,,
5.4,0.138,25.4,,
5.5,0.138,25.5,,
5.4,0.131,25.4,,
5.5,0.138,25.5,,
5.4,0.141,25.4,,
5.4,0.138,25.4,,
5.4,0.141,25.4,,
5.5,0.14,25.5,,
5.4,0.141,25.4,,
5.4,0.141,25.4,,
5.5,0.138,25.5,,
5.5,0.141,25.5,,
5.5,0.138,25.5,,
5.5,0.138,25.5,,
5.5,0.138,25.5,,
5.5,0.138,25.5,,
5.5,0.138,25.5,,
5.5,0.138,25.5,,
5.5,0.139,25.5,,
5.5,0.138,25.5,,
5.5,0.139,25.5,,
5.5,0.138,25.5,,
5.5,0.137,25.5,,
5.5,0.138,25.5,,
5.5,0.137,25.5,,
5.5,0.138,25.5,,
5.5,0.141,25.5,,
5.5,0.137,25.5,,
5.5,0.141,25.5,,
5.5,0.138,25.5,,
5.5,0.141,25.5,,
5.5,0.145,25.5,,
5.5,0.137,25.5,,
5.5,0.138,25.5,,
5.5,0.139,25.5,,
5.5,0.141,25.5,,
5.6,0.141,25.6,,
5.5,0.137,25.5,,
5.5,0.141,25.5,,
5.6,0.141,25.6,,
5.6,0.141,25.6,,
5.6,0.141,25.6,,
5.6,0.141,25.6,,
5.6,0.139,25.6,,
5.6,0.141,25.6,,
5.6,0.141,25.6,,
5.6,0.141,25.6,,
5.6,0.141,25.6,,
5.6,0.141,25.6,,
5.6,0.141,25.6,,
5.6,0.139,25.6,,
5.6,0.139,25.6,,
5.6,0.141,25.6,,
5.6,0.139,25.6,,
5.6,0.141,25.6,,
5.6,0.139,25.6,,
5.6,0.141,25.6,,
5.6,0.141,25.6,,
5.7,0.141,25.7,,
5.6,0.135,25.6,,
5.6,0.139,25.6,,
5.6,0.139,25.6,,
5.6,0.139,25.6,,
5.6,0.139,25.6,,
5.7,0.141,25.7,,
5.6,0.141,25.6,,
5.7,0.139,25.7,,
5.6,0.139,25.6,,
5.6,0.144,25.6,,
5.7,0.144,25.7,,
5.7,0.139,25.7,,
5.7,0.139,25.7,,
5.7,0.139,25.7,,
5.6,0.139,25.6,,
5.7,0.139,25.7,,
5.7,0.144,25.7,,
5.7,0.144,25.7,,
5.7,0.139,25.7,,
5.7,0.139,25.7,,
5.7,0.137,25.7,,
5.7,0.139,25.7,,
5.7,0.139,25.7,,
5.7,0.144,25.7,,
5.7,0.144,25.7,,
5.7,0.139,25.7,,
5.7,0.139,25.7,,
5.7,0.144,25.7,,
5.7,0.144,25.7,,
5.7,0.144,25.7,,
5.7,0.141,25.7,,
5.8,0.144,25.8,,
5.7,0.142,25.7,,
5.7,0.144,25.7,,
5.7,0.144,25.7,,
5.7,0.14,25.7,,
5.7,0.142,25.7,,
5.8,0.144,25.8,,
5.7,0.142,25.7,,
5.7,0.142,25.7,,
5.7,0.142,25.7,,
5.7,0.142,25.7,,
5.7,0.142,25.7,,
5.7,0.142,25.7,,
5.8,0.141,25.8,,
5.8,0.141,25.8,,
5.8,0.14,25.8,,
5.7,0.14,25.7,,
5.8,0.137,25.8,,
5.7,0.142,25.7,,
5.8,0.142,25.8,,
5.8,0.142,25.8,,
5.8,0.14,25.8,,
5.7,0.14,25.7,,
5.8,0.14,25.8,,
5.8,0.14,25.8,,
5.8,0.142,25.8,,
5.7,0.14,25.7,,
5.8,0.14,25.8,,
5.7,0.138,25.7,,
5.8,0.14,25.8,,
5.8,0.14,25.8,,
5.9,0.14,25.9,,
5.8,0.14,25.8,,
5.9,0.142,25.9,,
5.8,0.142,25.8,,
5.8,0.142,25.8,,
5.8,0.138,25.8,,
5.8,0.142,25.8,,
5.9,0.14,25.9,,
5.8,0.138,25.8,,
5.8,0.142,25.8,,
5.8,0.14,25.8,,
5.9,0.14,25.9,,
5.9,0.142,25.9,,
5.8,0.138,25.8,,
5.8,0.145,25.8,,
5.9,0.14,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.8,0.138,25.8,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.138,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
5.9,0.142,25.9,,
6,0.142,26,,
5.9,0.141,25.9,,
6,0.142,26,,
6,0.142,26,,
6,0.142,26,,
6,0.142,26,,
